"source","target","weight","type"
"see","auburn",3,"undirected"
"look","auburn",1,"undirected"
"see","orto",2,"undirected"
"see","blearey",1,"undirected"
"think","blearey",1,"undirected"
"see","preachin",1,"undirected"
"see","strue",1,"undirected"
"see","allth",1,"undirected"
"think","allth",2,"undirected"
"see","triniti",1,"undirected"
"look","triniti",1,"undirected"
"see","tellin",1,"undirected"
"see","grizzli",1,"undirected"
"see","spooki",1,"undirected"
"see","jubile",1,"undirected"
"feel","jubile",1,"undirected"
"see","crotchet",1,"undirected"
"see","redston",1,"undirected"
"feel","redston",7,"undirected"
"think","redston",10,"undirected"
"look","redston",1,"undirected"
"mind","redston",4,"undirected"
"see","yeyey",1,"undirected"
"see","issss",1,"undirected"
"see","mmmmiss",1,"undirected"
"see","shshshe",1,"undirected"
"see","stutter",1,"undirected"
"feel","poulticingshould",1,"undirected"
"feel","reremark",1,"undirected"
"feel","ispretti",1,"undirected"
"see","manlik",1,"undirected"
"feel","manlik",1,"undirected"
"look","manlik",1,"undirected"
"mind","manlik",1,"undirected"
"feel","squallin",1,"undirected"
"feel","crossey",1,"undirected"
"look","crossey",1,"undirected"
"feel","hack",1,"undirected"
"think","hack",1,"undirected"
"feel","swaller",1,"undirected"
"feel","rudolph",1,"undirected"
"think","rudolph",3,"undirected"
"feel","freez",2,"undirected"
"see","odor",1,"undirected"
"feel","odor",1,"undirected"
"think","odor",1,"undirected"
"see","perfidi",1,"undirected"
"feel","perfidi",1,"undirected"
"feel","countryman",1,"undirected"
"feel","harrer",1,"undirected"
"feel","hysterickylik",1,"undirected"
"look","hysterickylik",1,"undirected"
"feel","crossquest",1,"undirected"
"feel","longtalk",1,"undirected"
"see","camphor",1,"undirected"
"feel","camphor",1,"undirected"
"look","camphor",1,"undirected"
"feel","canva",1,"undirected"
"think","canva",1,"undirected"
"look","canva",1,"undirected"
"feel","perfumeri",1,"undirected"
"feel","eugeni",1,"undirected"
"feel","vertigo",1,"undirected"
"feel","hecould",2,"undirected"
"think","hecould",1,"undirected"
"mind","hecould",1,"undirected"
"feel","neater",1,"undirected"
"look","neater",1,"undirected"
"feel","sweatso",1,"undirected"
"feel","somethin",1,"undirected"
"think","somethin",1,"undirected"
"mind","somethin",1,"undirected"
"feel","pur",2,"undirected"
"feel","prickl",2,"undirected"
"feel","overtask",1,"undirected"
"feel","stength",1,"undirected"
"think","auxious",1,"undirected"
"look","auxious",1,"undirected"
"think","ordinarylook",1,"undirected"
"think","misapprehend",1,"undirected"
"look","misapprehend",1,"undirected"
"think","hearn",1,"undirected"
"think","grarmar",1,"undirected"
"think","marianwa",1,"undirected"
"look","marianwa",1,"undirected"
"think","ile",1,"undirected"
"feel","preconceiv",1,"undirected"
"think","preconceiv",1,"undirected"
"look","preconceiv",2,"undirected"
"think","nell",1,"undirected"
"think","wellrememb",1,"undirected"
"look","wellrememb",1,"undirected"
"think","peddl",1,"undirected"
"think","yell",2,"undirected"
"think","corkscrew",1,"undirected"
"think","homeless",1,"undirected"
"think","unrest",1,"undirected"
"think","unemploy",1,"undirected"
"think","redhead",1,"undirected"
"look","redhead",1,"undirected"
"think","simpleheart",2,"undirected"
"mind","simpleheart",1,"undirected"
"think","himup",1,"undirected"
"think","newburgh",1,"undirected"
"think","babylon",1,"undirected"
"think","benhad",1,"undirected"
"think","noisom",1,"undirected"
"think","dumpl",1,"undirected"
"look","dumpl",1,"undirected"
"think","rockingchair",1,"undirected"
"think","sickn",1,"undirected"
"think","soonner",1,"undirected"
"think","mcvicar",2,"undirected"
"think","bust",1,"undirected"
"think","noonday",1,"undirected"
"think","strengtnen",1,"undirected"
"think","southland",1,"undirected"
"think","forebear",1,"undirected"
"look","forebear",1,"undirected"
"think","illmatch",1,"undirected"
"look","illmatch",1,"undirected"
"think","seaman",1,"undirected"
"see","invalu",2,"undirected"
"think","invalu",1,"undirected"
"look","invalu",1,"undirected"
"think","butterwith",1,"undirected"
"think","sheldon",1,"undirected"
"think","hudson",2,"undirected"
"think","callin",1,"undirected"
"think","sounder",2,"undirected"
"think","basement",1,"undirected"
"look","basement",1,"undirected"
"think","notwithstandingalic",1,"undirected"
"feel","mightili",1,"undirected"
"think","mightili",1,"undirected"
"think","haughtiest",1,"undirected"
"see","mantel",1,"undirected"
"feel","mantel",1,"undirected"
"think","mantel",2,"undirected"
"look","mantel",2,"undirected"
"think","enshroud",1,"undirected"
"feel","welltim",1,"undirected"
"think","welltim",1,"undirected"
"look","everywhar",1,"undirected"
"look","hemstitch",1,"undirected"
"look","athlet",1,"undirected"
"look","chintzcov",1,"undirected"
"look","oversho",2,"undirected"
"look","elkhorn",1,"undirected"
"think","tiptop",1,"undirected"
"look","tiptop",1,"undirected"
"look","gaasp",1,"undirected"
"look","strongerlook",1,"undirected"
"look","furerunn",1,"undirected"
"see","castoff",2,"undirected"
"think","castoff",1,"undirected"
"look","castoff",1,"undirected"
"look","desput",1,"undirected"
"look","mandat",1,"undirected"
"look","sleepili",1,"undirected"
"mind","warin",1,"undirected"
"mind","veryrapid",1,"undirected"
"mind","brile",1,"undirected"
"mind","wade",1,"undirected"
"mind","watt",1,"undirected"
"see","angi",64,"undirected"
"feel","angi",40,"undirected"
"think","angi",39,"undirected"
"look","angi",74,"undirected"
"mind","angi",10,"undirected"
"see","windowpan",4,"undirected"
"look","windowpan",1,"undirected"
"see","guitar",2,"undirected"
"feel","guitar",1,"undirected"
"see","fore",2,"undirected"
"look","fore",1,"undirected"
"mind","fore",1,"undirected"
"see","giv",1,"undirected"
"think","giv",1,"undirected"
"see","nuff",1,"undirected"
"see","walkin",1,"undirected"
"think","walkin",1,"undirected"
"see","wishin",1,"undirected"
"think","wishin",1,"undirected"
"see","domini",2,"undirected"
"look","domini",3,"undirected"
"see","boos",1,"undirected"
"see","hersoul",1,"undirected"
"see","benedict",1,"undirected"
"look","benedict",1,"undirected"
"see","pulpit",1,"undirected"
"think","pulpit",1,"undirected"
"see","ern",1,"undirected"
"see","handylik",1,"undirected"
"see","susin",2,"undirected"
"see","dyin",1,"undirected"
"see","shiftlessest",1,"undirected"
"see","smilin",1,"undirected"
"see","ministerin",1,"undirected"
"see","shadder",1,"undirected"
"feel","shadder",1,"undirected"
"see","sorrer",1,"undirected"
"see","sufferin",1,"undirected"
"see","jailer",1,"undirected"
"feel","jailer",1,"undirected"
"think","jailer",1,"undirected"
"see","snuff",2,"undirected"
"see","bli",1,"undirected"
"look","bli",3,"undirected"
"see","courtend",1,"undirected"
"see","outskirt",1,"undirected"
"see","campstool",2,"undirected"
"feel","campstool",1,"undirected"
"see","redfac",1,"undirected"
"see","vum",2,"undirected"
"think","vum",1,"undirected"
"see","nuther",1,"undirected"
"see","pung",1,"undirected"
"see","thatnight",1,"undirected"
"see","dot",2,"undirected"
"feel","dot",1,"undirected"
"mind","dot",1,"undirected"
"see","woodcut",1,"undirected"
"see","soulassur",1,"undirected"
"see","carryal",3,"undirected"
"see","rawl",2,"undirected"
"feel","rawl",2,"undirected"
"look","rawl",1,"undirected"
"mind","rawl",1,"undirected"
"see","snuffbox",1,"undirected"
"think","snuffbox",1,"undirected"
"see","blubber",1,"undirected"
"feel","blubber",1,"undirected"
"look","blubber",1,"undirected"
"see","purti",1,"undirected"
"look","purti",2,"undirected"
"see","gird",1,"undirected"
"think","gird",1,"undirected"
"see","drows",1,"undirected"
"see","unquench",1,"undirected"
"see","hausen",2,"undirected"
"think","hausen",1,"undirected"
"look","hausen",2,"undirected"
"see","starvat",1,"undirected"
"see","stein",1,"undirected"
"think","stein",1,"undirected"
"mind","stein",3,"undirected"
"see","arter",1,"undirected"
"mind","arter",1,"undirected"
"see","baulti",1,"undirected"
"look","baulti",1,"undirected"
"see","geordi",1,"undirected"
"feel","geordi",1,"undirected"
"think","geordi",2,"undirected"
"see","minc",1,"undirected"
"see","brini",1,"undirected"
"feel","brini",1,"undirected"
"see","feller",2,"undirected"
"look","feller",1,"undirected"
"see","overtop",1,"undirected"
"see","cockroach",1,"undirected"
"see","hammer",1,"undirected"
"see","hord",1,"undirected"
"feel","reënter",1,"undirected"
"think","reënter",2,"undirected"
"feel","shakylik",1,"undirected"
"feel","scourg",2,"undirected"
"think","scourg",1,"undirected"
"feel","worldwid",2,"undirected"
"feel","margeri",7,"undirected"
"think","margeri",5,"undirected"
"look","margeri",9,"undirected"
"mind","margeri",2,"undirected"
"feel","nonent",1,"undirected"
"think","nonent",1,"undirected"
"feel","while",1,"undirected"
"think","while",1,"undirected"
"feel","spatter",1,"undirected"
"look","spatter",1,"undirected"
"feel","prayermeet",1,"undirected"
"feel","babyish",1,"undirected"
"feel","martyrdom",2,"undirected"
"feel","dissect",1,"undirected"
"think","teaspoon",1,"undirected"
"think","nussin",2,"undirected"
"think","snuffl",1,"undirected"
"think","bundlin",1,"undirected"
"think","iwa",1,"undirected"
"think","youno",1,"undirected"
"think","grasscloth",1,"undirected"
"feel","plumag",1,"undirected"
"think","plumag",2,"undirected"
"think","dishwat",1,"undirected"
"think","unmiss",1,"undirected"
"think","beatin",1,"undirected"
"think","hap",1,"undirected"
"see","frenchman",1,"undirected"
"feel","frenchman",1,"undirected"
"think","frenchman",1,"undirected"
"think","lenient",1,"undirected"
"think","deeplyground",1,"undirected"
"look","agap",1,"undirected"
"look","whiteglov",1,"undirected"
"look","allof",1,"undirected"
"look","chere",1,"undirected"
"look","bombazett",1,"undirected"
"look","frill",2,"undirected"
"look","hearthbrush",1,"undirected"
"mind","hearthbrush",1,"undirected"
"look","inventori",1,"undirected"
"look","sampler",1,"undirected"
"look","misfortinest",1,"undirected"
"look","stableboy",1,"undirected"
"look","hernow",1,"undirected"
"mind","hernow",1,"undirected"
"look","portraitur",1,"undirected"
"look","hern",1,"undirected"
"look","puddl",1,"undirected"
"look","zandt",1,"undirected"
"look","amazonian",1,"undirected"
"look","mandarin",1,"undirected"
"look","sealskin",1,"undirected"
"look","undismay",1,"undirected"
"look","swagger",1,"undirected"
"look","blasphemi",1,"undirected"
"look","noun",2,"undirected"
"feel","adject",1,"undirected"
"look","adject",1,"undirected"
"look","wuth",1,"undirected"
"look","swingin",1,"undirected"
"look","ter",1,"undirected"
"look","uncondemn",1,"undirected"
"look","unthank",1,"undirected"
"look","courtroom",1,"undirected"
"mind","courtroom",1,"undirected"
"look","howsomev",1,"undirected"
"look","stupefi",1,"undirected"
"look","lamppost",1,"undirected"
"mind","fuel",1,"undirected"
"mind","jetti",1,"undirected"
"mind","fortress",1,"undirected"
"mind","strongwal",1,"undirected"
"mind","lifespr",1,"undirected"
"mind","tangibl",1,"undirected"
"mind","unchalleng",1,"undirected"
"mind","vitup",1,"undirected"
"mind","throe",1,"undirected"
"see","iren",86,"undirected"
"feel","iren",33,"undirected"
"think","iren",22,"undirected"
"look","iren",72,"undirected"
"mind","iren",5,"undirected"
"see","baalbec",1,"undirected"
"see","palmyra",1,"undirected"
"see","eric",1,"undirected"
"mind","eric",1,"undirected"
"see","myth",1,"undirected"
"see","scandinavian",1,"undirected"
"see","doorfac",1,"undirected"
"see","euchr",1,"undirected"
"look","euchr",1,"undirected"
"see","rosewood",1,"undirected"
"look","rosewood",1,"undirected"
"see","salom",3,"undirected"
"look","salom",1,"undirected"
"see","electra",5,"undirected"
"feel","electra",2,"undirected"
"think","electra",1,"undirected"
"look","electra",6,"undirected"
"see","huntingdon",1,"undirected"
"look","huntingdon",2,"undirected"
"see","frisk",1,"undirected"
"see","inurn",1,"undirected"
"see","goodeven",1,"undirected"
"see","panorama",1,"undirected"
"feel","panorama",1,"undirected"
"see","brimo",1,"undirected"
"think","brimo",1,"undirected"
"see","cherubim",1,"undirected"
"see","gaunt",1,"undirected"
"see","woful",2,"undirected"
"feel","woful",1,"undirected"
"see","faultili",1,"undirected"
"see","icili",1,"undirected"
"see","photograph",1,"undirected"
"think","photograph",1,"undirected"
"see","tennyson",1,"undirected"
"see","carriagetop",1,"undirected"
"see","gaslight",1,"undirected"
"think","gaslight",1,"undirected"
"look","gaslight",2,"undirected"
"mind","gaslight",1,"undirected"
"see","camelia",1,"undirected"
"feel","camelia",1,"undirected"
"see","couisin",1,"undirected"
"see","opentop",1,"undirected"
"see","straitlac",1,"undirected"
"see","nom",1,"undirected"
"see","uncopi",1,"undirected"
"see","neigh",1,"undirected"
"see","tantrum",1,"undirected"
"look","tantrum",1,"undirected"
"see","visavi",1,"undirected"
"see","bombard",1,"undirected"
"see","dressparad",1,"undirected"
"see","encamp",1,"undirected"
"see","erebus",1,"undirected"
"look","erebus",2,"undirected"
"see","angellik",1,"undirected"
"see","librarydoor",1,"undirected"
"see","grapevin",1,"undirected"
"see","purplish",2,"undirected"
"look","purplish",2,"undirected"
"feel","auspic",1,"undirected"
"feel","roommat",1,"undirected"
"feel","impervi",1,"undirected"
"feel","antagon",5,"undirected"
"feel","irrespect",1,"undirected"
"feel","wouldb",2,"undirected"
"feel","vicinag",1,"undirected"
"feel","cataclysm",1,"undirected"
"feel","egypt",1,"undirected"
"feel","peafowl",1,"undirected"
"see","pheasant",1,"undirected"
"feel","pheasant",1,"undirected"
"feel","data",1,"undirected"
"feel","observatori",1,"undirected"
"look","observatori",2,"undirected"
"feel","cerat",1,"undirected"
"feel","walton",1,"undirected"
"see","battlefield",1,"undirected"
"feel","battlefield",2,"undirected"
"think","battlefield",1,"undirected"
"look","battlefield",1,"undirected"
"feel","whitmor",1,"undirected"
"feel","inveigl",1,"undirected"
"think","inveigl",1,"undirected"
"look","inveigl",1,"undirected"
"feel","sadey",1,"undirected"
"feel","daypupil",1,"undirected"
"think","daypupil",1,"undirected"
"feel","sibyl",1,"undirected"
"feel","winepress",1,"undirected"
"feel","animos",1,"undirected"
"think","animos",1,"undirected"
"mind","animos",2,"undirected"
"feel","signet",1,"undirected"
"feel","exereis",1,"undirected"
"feel","lighthair",1,"undirected"
"think","tendollar",1,"undirected"
"think","fleck",2,"undirected"
"think","taboo",1,"undirected"
"think","proverbi",1,"undirected"
"think","quondam",1,"undirected"
"feel","greenhous",1,"undirected"
"think","greenhous",1,"undirected"
"feel","heartsick",1,"undirected"
"think","heartsick",1,"undirected"
"think","samian",1,"undirected"
"think","mesmer",1,"undirected"
"think","unsteadili",1,"undirected"
"think","interlac",1,"undirected"
"look","fawncolor",2,"undirected"
"look","unbent",2,"undirected"
"look","floral",2,"undirected"
"look","nobleheart",1,"undirected"
"look","iri",1,"undirected"
"look","boulevard",2,"undirected"
"look","sideri",1,"undirected"
"think","tile",1,"undirected"
"look","tile",2,"undirected"
"look","autocrat",1,"undirected"
"look","cliqu",1,"undirected"
"look","ostrac",1,"undirected"
"look","birdcag",1,"undirected"
"look","vike",1,"undirected"
"look","whirr",1,"undirected"
"look","wildcherri",1,"undirected"
"look","indwel",1,"undirected"
"look","quack",1,"undirected"
"feel","stark",1,"undirected"
"look","stark",1,"undirected"
"see","thundercloud",1,"undirected"
"look","thundercloud",2,"undirected"
"see","swarthi",2,"undirected"
"think","swarthi",1,"undirected"
"look","swarthi",1,"undirected"
"mind","swarthi",1,"undirected"
"look","tull",1,"undirected"
"look","colonnad",1,"undirected"
"look","flagstaff",1,"undirected"
"look","reveillestartl",1,"undirected"
"look","tattooregular",1,"undirected"
"look","lucinda",1,"undirected"
"think","sough",1,"undirected"
"look","sough",1,"undirected"
"look","demagogu",1,"undirected"
"look","lint",1,"undirected"
"think","flinch",2,"undirected"
"look","flinch",2,"undirected"
"see","huddl",1,"undirected"
"look","huddl",2,"undirected"
"look","crumb",2,"undirected"
"mind","analyt",1,"undirected"
"mind","richlyendow",1,"undirected"
"mind","abnorm",1,"undirected"
"mind","textbook",1,"undirected"
"mind","lieu",1,"undirected"
"see","harrington",5,"undirected"
"feel","harrington",1,"undirected"
"think","harrington",5,"undirected"
"look","harrington",2,"undirected"
"mind","harrington",1,"undirected"
"see","peg",3,"undirected"
"see","stub",2,"undirected"
"see","spunki",1,"undirected"
"see","halfexpect",1,"undirected"
